show_id,type,title,country,date_added,release_year,listed_in
80152155,Movie,La Coppia dei Campioni,Italy,"February 15, 2017",2016,"Comedies, International Movies"
70297799,Movie,Nymphomaniac: Volume 1,"Denmark, Germany, Belgium, United Kingdom, France","January 1, 2018",2013,"Dramas, Independent Movies, International Movies"
80216237,TV Show,The Jaime Maussan Show,United States,"December 1, 2017",2010,"Docuseries, International TV Shows, Spanish-Language TV Shows"
80197912,TV Show,Beyond Stranger Things,United States,"October 27, 2017",2017,"Stand-Up Comedy & Talk Shows, TV Mysteries, TV Sci-Fi & Fantasy"
80179556,TV Show,Skin Wars: Fresh Paint,United States,"December 15, 2018",2016,Reality TV
81091424,Movie,Petta (Telugu Version),India,"April 7, 2019",2019,"Action & Adventure, Comedies, Dramas"
81035117,Movie,True: Tricky Treat Day,Canada,"September 20, 2019",2019,Children & Family Movies
81154166,TV Show,Grizzy et les Lemmings,France,"July 15, 2019",2017,"Kids' TV, TV Comedies"
70213120,TV Show,Beyblade: Metal Fusion,Japan,"December 15, 2017",2009,"Anime Series, Kids' TV"
81060174,Movie,Bill Burr: Paper Tiger,"United States, United Kingdom","September 10, 2019",2019,Stand-Up Comedy
70229041,Movie,Tere Naal Love Ho Gaya,India,"August 2, 2018",2012,"Comedies, International Movies, Romantic Movies"
70297439,TV Show,Pokémon: Indigo League,Japan,"January 1, 2018",2000,"Anime Series, Kids' TV"
80173176,Movie,The Invisible Guardian,"Spain, Germany","August 3, 2017",2017,"International Movies, Thrillers"
80045783,Movie,Manson Family Vacation,United States,"October 27, 2015",2015,"Comedies, Dramas, Independent Movies"
80238080,Movie,Aliens Ate My Homework,United States,"March 6, 2018",2018,"Children & Family Movies, Comedies, Sci-Fi & Fantasy"
80002566,TV Show,Marvel's The Defenders,United States,"August 18, 2017",2017,"Crime TV Shows, TV Action & Adventure, TV Dramas"
80174917,TV Show,Children of the Whales,Japan,"March 13, 2018",2017,"Anime Series, International TV Shows"
80184569,TV Show,The Day I Met El Chapo,United States,"October 20, 2017",2017,"Crime TV Shows, Docuseries, International TV Shows"
80218107,TV Show,Dragons: Rescue Riders,,"September 27, 2019",2019,"Kids' TV, TV Comedies"
80044536,Movie,Diary of a Chambermaid,"France, Belgium","December 3, 2016",2015,"Dramas, International Movies"
81108280,TV Show,Somewhere Only We Know,China,"June 15, 2019",2019,"International TV Shows, Romantic TV Shows, TV Comedies"
80243473,TV Show,True: Wonderful Wishes,,"June 15, 2018",2018,Kids' TV
70105370,Movie,The Invention of Lying,United States,"January 1, 2020",2009,"Comedies, Romantic Movies"
70044705,Movie,Code Name: The Cleaner,United States,"November 1, 2019",2007,"Action & Adventure, Comedies"
80045925,TV Show,Bella and the Bulldogs,United States,"November 2, 2019",2015,"Kids' TV, TV Comedies"
81030893,Movie,May the Devil Take You,Indonesia,"November 15, 2018",2018,"Horror Movies, International Movies"
60031278,Movie,Something's Gotta Give,United States,"August 1, 2019",2003,"Comedies, Romantic Movies"
70229921,Movie,Ai Weiwei: Never Sorry,United States,"March 1, 2018",2012,Documentaries
80029102,TV Show,Lo que la vida me robó,Mexico,"December 31, 2017",2013,"Crime TV Shows, International TV Shows, Romantic TV Shows"
80094557,TV Show,Cyborg 009 VS Devilman,Japan,"April 1, 2016",2015,"Anime Series, International TV Shows"
80127001,TV Show,Resurrection: Ertugrul,Turkey," September 24, 2019",2018,"International TV Shows, TV Action & Adventure, TV Dramas"
81213153,Movie,Hope: One in a Billion,"United States, South Africa","December 15, 2019",2017,"Documentaries, International Movies, Sports Movies"
80996626,TV Show,Dance & Sing with True,,"May 18, 2018",2018,Kids' TV
70074315,Movie,Chronicle of an Escape,Argentina,"June 15, 2018",2006,"Dramas, International Movies, Thrillers"
81167083,TV Show,The Liar and His Lover,South Korea,"October 1, 2019",2017,"International TV Shows, Korean TV Shows, Romantic TV Shows"
18066997,Movie,A Night at the Roxbury,United States,"December 1, 2019",1998,"Comedies, Cult Movies"
80202728,Movie,The Pirates of Somalia,"Somalia, Kenya, Sudan, South Africa, United States","March 1, 2018",2017,Dramas
81024701,Movie,Sat Shri Akaal England,India,"October 1, 2018",2017,"Comedies, Dramas, International Movies"
80048940,Movie,Special Correspondents,"Canada, United Kingdom, United States","April 29, 2016",2016,Comedies
81044103,Movie,Bathtubs Over Broadway,United States,"May 9, 2019",2018,"Documentaries, Music & Musicals"
80205442,Movie,Fishtronaut: The Movie,Brazil,"April 25, 2018",2018,Children & Family Movies
70274390,Movie,Elephants Dream 4 Hour,Netherlands,"August 23, 2018",2006,"International Movies, Sci-Fi & Fantasy"
81153372,Movie,Westside vs. the World,,"August 9, 2019",2019,"Documentaries, Sports Movies"
80126449,Movie,Cuba and the Cameraman,United States,"November 24, 2017",2017,Documentaries
80204402,TV Show,Great Yellowstone Thaw,United Kingdom,"October 1, 2017",2017,"Docuseries, Science & Nature TV"
80229286,TV Show,Mere Papa Hero Hiralal,,"May 1, 2018",2018,"International TV Shows, TV Dramas"
60030245,Movie,George of the Jungle 2,"United States, Australia","December 20, 2016",2003,"Children & Family Movies, Comedies"
80172593,TV Show,9 Months That Made You,United States,"March 1, 2017",2016,"British TV Shows, Docuseries, Science & Nature TV"
80148162,Movie,The Night Comes for Us,"Indonesia, United States","October 19, 2018",2018,"Action & Adventure, International Movies"
80106124,Movie,Bo Burnham: Make Happy,United States,"June 3, 2016",2016,"Music & Musicals, Stand-Up Comedy"
1064058,Movie,Tremors 2: Aftershocks,,"January 1, 2020",1995,"Comedies, Horror Movies, Sci-Fi & Fantasy"
81049479,TV Show,The Eagle of El-Se'eed,,"March 25, 2019",2018,"Crime TV Shows, International TV Shows, TV Action & Adventure"
80103512,Movie,The Girl from the Song,Spain,"November 24, 2017",2016,"Dramas, Independent Movies, International Movies"
80994572,Movie,Viswasapoorvam Mansoor,India,"July 1, 2018",2017,"Dramas, International Movies"
80164088,Movie,Kickboxer: Retaliation,United States,"April 26, 2018",2017,Action & Adventure
81092781,Movie,Antariksha Ke Rakhwale,,"June 18, 2019",2018,Children & Family Movies
80205978,Movie,Miss Me This Christmas,United States,"December 19, 2017",2017,Romantic Movies
80118888,Movie,Saudi Arabia Uncovered,United Kingdom,"September 1, 2016",2016,Documentaries
80240817,TV Show,Inside the Real Narcos,,"December 14, 2018",2018,"British TV Shows, Crime TV Shows, Docuseries"
80125291,TV Show,People Just Do Nothing,United Kingdom," December 22, 2018",2018,"British TV Shows, TV Comedies"
70006866,Movie,Encounter: The Killing,India,"December 31, 2019",2002,"Dramas, Independent Movies, International Movies"
80998786,Movie,Alt-Right: Age of Rage,,"January 28, 2019",2018,Documentaries
70291094,Movie,Monster High 13 Wishes,United States,"March 1, 2018",2013,Children & Family Movies
81030976,Movie,All Good Ones Get Away,,"July 30, 2019",2019,"International Movies, Thrillers"
70054380,Movie,Golmaal: Fun Unlimited,India,"December 31, 2019",2006,"Comedies, International Movies"
80012520,Movie,Secrets of Westminster,"United States, United Kingdom","April 22, 2017",2014,"Documentaries, International Movies"
80185145,TV Show,Fate/EXTRA Last Encore,Japan," October 30, 2018",2018,"Anime Series, International TV Shows"
80097248,TV Show,Masha's Spooky Stories,"United States, Russia","October 1, 2016",2012,Kids' TV
81008236,TV Show,COMEDIANS of the world,United States," January 1, 2019",2019,"Stand-Up Comedy & Talk Shows, TV Comedies"
70105368,Movie,Rachel Getting Married,United States,"September 1, 2019",2008,"Dramas, Independent Movies"
70296346,TV Show,El señor de los Cielos,"United States, Mexico, Colombia"," December 23, 2018",2018,"Crime TV Shows, Spanish-Language TV Shows, TV Action & Adventure"
80198687,Movie,The President's Barber,South Korea,"October 1, 2017",2004,"Comedies, Dramas, International Movies"
81172904,Movie,Seven and a half dates,,"December 13, 2019",2018,"Dramas, International Movies, Romantic Movies"
81025404,Movie,The Tigers of Scotland,United Kingdom,"November 1, 2018",2017,Documentaries
80098709,Movie,Much Ado About Nothing,"Chile, United States, France","October 1, 2016",2016,"Dramas, Independent Movies, International Movies"
70300472,TV Show,Hunter X Hunter (2011),Japan," March 8, 2019",2013,"Anime Series, International TV Shows"
80220000,Movie,Derren Brown: The Push,United Kingdom,"February 27, 2018",2018,Movies
80233611,Movie,Hannah Gadsby: Nanette,Australia,"June 19, 2018",2018,Stand-Up Comedy
70049619,Movie,Humko Deewana Kar Gaye,India,"October 22, 2017",2006,"International Movies, Music & Musicals, Romantic Movies"
80217495,Movie,Perú: Tesoro escondido,Uruguay,"November 25, 2017",2017,"Documentaries, International Movies"
80235578,Movie,The Little Switzerland,Spain,"August 16, 2019",2019,"Comedies, International Movies"
80117684,Movie,Shepherds and Butchers,"South Africa, United States, Germany","April 25, 2017",2016,"Dramas, International Movies"
80179433,Movie,Maz Jobrani: Immigrant,,"August 1, 2017",2017,Stand-Up Comedy
80134500,Movie,Dügün Dernek 2: Sünnet,Turkey,"March 10, 2017",2015,"Comedies, International Movies"
80149141,TV Show,Four Seasons in Havana,"Spain, Cuba","December 9, 2016",2016,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
81098589,Movie,Aziz Ansari: RIGHT NOW,United States,"July 9, 2019",2019,Stand-Up Comedy
81059444,Movie,BNK48: Girls Don't Cry,Thailand,"March 1, 2019",2018,"Documentaries, International Movies, Music & Musicals"
80158770,Movie,The Russian Revolution,United Kingdom,"June 15, 2017",2017,Documentaries
60031303,Movie,The Matrix Revolutions,United States,"November 1, 2019",2003,"Action & Adventure, Sci-Fi & Fantasy"
80023612,TV Show,Kong: King of the Apes,"United States, Japan, Canada"," May 4, 2018",2018,Kids' TV
81174992,TV Show,Bakugan: Battle Planet,"Japan, Canada, South Korea","September 15, 2019",2018,"Anime Series, Kids' TV"
80038207,Movie,Expelled from Paradise,Japan,"June 25, 2018",2014,"Action & Adventure, Anime Features, Sci-Fi & Fantasy"
70308794,TV Show,What's New Scooby-Doo?,United States," December 15, 2019",2005,"Kids' TV, TV Comedies"
80031595,TV Show,K-POP Extreme Survival,South Korea,"December 15, 2016",2012,"International TV Shows, Korean TV Shows, Romantic TV Shows"
70253397,Movie,Kung Fu Panda: Holiday,United States,"December 1, 2012",2010,"Children & Family Movies, Comedies"
80185876,Movie,Trolls Holiday Special,United States,"December 6, 2017",2017,"Children & Family Movies, Comedies, Music & Musicals"
80244228,TV Show,Beauty and the Bitches,," April 23, 2019",2016,"International TV Shows, Romantic TV Shows, TV Comedies"
80987611,Movie,A Billion Colour Story,India,"April 1, 2018",2016,"Dramas, Independent Movies, International Movies"
81048551,Movie,"Sincerely Yours, Dhaka",Bangladesh,"December 16, 2019",2018,"Comedies, Dramas, Independent Movies"
80203792,Movie,Eh Janam Tumhare Lekhe,India,"December 1, 2017",2015,"Dramas, International Movies"
80208906,Movie,Under the Eiffel Tower,United States,"September 23, 2019",2018,"Comedies, Independent Movies, Romantic Movies"
60003155,Movie,Joseph: King of Dreams,United States,"September 27, 2011",2000,"Children & Family Movies, Dramas, Faith & Spirituality"
80190144,Movie,The House on Coco Road,United States,"June 30, 2017",2016,Documentaries
70105369,Movie,Race to Witch Mountain,United States,"July 1, 2019",2009,Children & Family Movies
80213020,TV Show,The Bonfire of Destiny,France,"December 26, 2019",2019,"International TV Shows, TV Dramas"
81164636,Movie,Jarhead: Law of Return,"Israel, United States","December 25, 2019",2019,"Action & Adventure, Dramas"
80042307,TV Show,Some Assembly Required,Canada," October 16, 2015",2015,"Kids' TV, TV Comedies"
80178836,TV Show,The House That Made Me,India," March 31, 2017",2015,"International TV Shows, Reality TV"
80219127,Movie,Avengers: Infinity War,United States,"December 25, 2018",2018,"Action & Adventure, Sci-Fi & Fantasy"
80093103,Movie,Palm Trees in the Snow,Spain,"May 1, 2016",2015,"Dramas, International Movies, Romantic Movies"
70165189,Movie,Barbie: A Fairy Secret,United States,"October 1, 2017",2010,Children & Family Movies
80186796,Movie,Dancing with the Birds,United States,"October 23, 2019",2019,Documentaries
80999107,Movie,The Flying Guillotine,Hong Kong,"July 28, 2018",1975,"Action & Adventure, Dramas, International Movies"
80236224,Movie,Pocoyo Special Sports,,"May 1, 2018",2016,Movies
80197303,Movie,Le serment des Hitler,France,"May 1, 2019",2014,"Documentaries, International Movies"
20764666,Movie,English Babu Desi Mem,India,"May 1, 2017",1996,"Comedies, Dramas, International Movies"
80113144,TV Show,StoryBots Super Songs,United States,"October 7, 2016",2016,Kids' TV
81035879,Movie,Three-Quarters Decent,,"June 20, 2019",2010,"Comedies, Dramas, International Movies"
80117498,TV Show,Marvel's The Punisher,United States," January 18, 2019",2019,"Crime TV Shows, TV Action & Adventure, TV Thrillers"
80158389,Movie,Chadi Jawani Budhe Nu,India,"September 1, 2017",1976,"Comedies, International Movies, Romantic Movies"
516154,Movie,For the Love of Benji,United States,"March 6, 2018",1977,Children & Family Movies
70051671,Movie,Employee of the Month,United States,"March 31, 2019",2006,"Comedies, Romantic Movies"
80119382,TV Show,Servant of the People,Ukraine,"March 1, 2017",2015,"International TV Shows, TV Comedies"
80987113,TV Show,The Princess Weiyoung,China,"May 10, 2019",2016,"International TV Shows, Romantic TV Shows, TV Dramas"
80167498,Movie,Chris Rock: Tamborine,United States,"February 14, 2018",2018,Stand-Up Comedy
81094667,Movie,Hidden in Plain Sight,United States,"May 1, 2019",2019,"Dramas, Independent Movies, Thrillers"
80031800,Movie,Pee-wee's Big Holiday,United States,"March 18, 2016",2016,"Children & Family Movies, Comedies, Cult Movies"
80190535,Movie,The Edge of Democracy,Brazil,"June 19, 2019",2019,"Documentaries, International Movies"
80168221,Movie,"Oh, Hello On Broadway",United States,"June 13, 2017",2017,Stand-Up Comedy
81002929,Movie,Jo Koy: Comin' In Hot,United States,"June 12, 2019",2019,Stand-Up Comedy
80206696,Movie,Finally Found Someone,Philippines,"March 14, 2019",2017,"International Movies, Romantic Movies"
80156857,Movie,In the Shadow of Iris,"France, Belgium","May 1, 2017",2016,"Dramas, International Movies, Thrillers"
80177441,Movie,Christmas Inheritance,United States,"December 15, 2017",2017,"Dramas, International Movies, Romantic Movies"
80239503,Movie,Mo Amer: The Vagabond,United States,"October 9, 2018",2018,Stand-Up Comedy
80177834,Movie,The Guardian Brothers,China,"September 1, 2017",2016,"Children & Family Movies, Comedies"
80204927,TV Show,Zumbo's Just Desserts,Australia,"October 31, 2017",2016,"International TV Shows, Reality TV"
80999986,Movie,Pahuyut Fighting Beat,Thailand,"July 26, 2018",2007,"Action & Adventure, International Movies"
70114589,Movie,Main aurr Mrs. Khanna,India,"August 2, 2018",2009,"International Movies, Music & Musicals, Romantic Movies"
80169548,Movie,Losing Sight of Shore,"United States, Australia, Samoa, United Kingdom","May 1, 2017",2017,"Documentaries, Sports Movies"
80243582,TV Show,True: Magical Friends,,"June 15, 2018",2018,Kids' TV
80185048,TV Show,Terrorism Close Calls,"United States, Czech Republic","October 26, 2018",2018,"Crime TV Shows, Docuseries, International TV Shows"
80219802,Movie,Derren Brown: Miracle,United Kingdom,"June 22, 2018",2018,International Movies
80176179,TV Show,Hogie the Globehopper,United States,"August 1, 2017",2016,Kids' TV
70308135,Movie,Yamla Pagla Deewana 2,India,"May 1, 2017",2013,"Action & Adventure, Comedies, International Movies"
80208295,Movie,No One Will Ever Know,Mexico,"August 5, 2019",2017,"Dramas, International Movies"
80097771,TV Show,A Very Secret Service,France," July 30, 2018",2018,"International TV Shows, TV Comedies"
